,Id,game_result
3370,48371,1
3371,48372,0
3372,48373,1
3373,48374,0
3374,48375,1
3375,48376,0
3376,48377,0
3377,48378,0
3378,48379,1
3379,48380,0
3380,48381,0
3381,48382,1
3382,48383,0
3383,48384,0
3384,48385,0
3385,48386,0
3386,48387,0
3387,48388,1
3388,48389,0
3389,48390,1
3390,48391,1
3391,48392,1
3392,48393,0
3393,48394,0
3394,48395,1
3395,48396,0
3396,48397,0
3397,48398,1
3398,48399,1
3399,48400,1
3400,48401,0
3401,48402,0
3402,48403,0
3403,48404,1
3404,48405,1
3405,48406,0
3406,48407,1
3407,48408,0
3408,48409,0
3409,48410,0
3410,48411,1
3411,48412,0
3412,48413,0
3413,48414,0
3414,48415,1
3415,48416,0
3416,48417,0
3417,48418,0
3418,48419,0
3419,48420,1
3420,48421,0
3421,48422,0
3422,48423,0
3423,48424,0
3424,48425,0
3425,48426,0
3426,48427,0
3427,48428,1
3428,48429,0
3429,48430,0
3430,48431,1
3431,48432,1
3432,48433,0
3433,48434,0
3434,48435,0
3435,48436,0
3436,48437,0
3437,48438,0
3438,48439,0
3439,48440,0
3440,48441,1
3441,48442,0
3442,48443,0
3443,48444,1
3444,48445,0
3445,48446,1
3446,48447,0
3447,48448,0
3448,48449,1
3449,48450,0
3450,48451,0
3451,48452,1
3452,48453,0
3453,48454,0
3454,48455,0
3455,48456,0
3456,48457,0
3457,48458,0
3458,48459,0
3459,48460,0
3460,48461,1
3461,48462,0
3462,48463,0
3463,48464,0
3464,48465,0
3465,48466,0
3466,48467,0
3467,48468,0
3468,48469,0
3469,48470,0
3470,48471,1
3471,48472,1
3472,48473,0
3473,48474,0
3474,48475,0
3475,48476,1
3476,48477,1
3477,48478,0
3478,48479,0
3479,48480,0
3480,48481,0
3481,48482,0
3482,48483,0
3483,48484,1
3484,48485,0
3485,48486,0
3486,48487,0
3487,48488,0
3488,48489,1
3489,48490,0
3490,48491,0
3491,48492,0
3492,48493,1
3493,48494,0
3494,48495,0
3495,48496,1
3496,48497,0
3497,48498,1
3498,48499,1
3499,48500,0
3500,48501,0
3501,48502,1
3502,48503,0
3503,48504,0
3504,48505,0
3505,48506,0
3506,48507,1
3507,48508,0
3508,48509,0
3509,48510,0
3510,48511,0
3511,48512,1
3512,48513,1
3513,48514,0
3514,48515,0
3515,48516,0
3516,48517,0
3517,48518,0
3518,48519,1
3519,48520,0
3520,48521,1
3521,48522,0
3522,48523,1
3523,48524,0
3524,48525,0
3525,48526,0
3526,48527,0
3527,48528,1
3528,48529,1
3529,48530,0
3530,48531,0
3531,48532,0
3532,48533,0
3533,48534,0
3534,48535,0
3535,48536,0
3536,48537,0
3537,48538,0
3538,48539,0
3539,48540,0
3540,48541,0
3541,48542,1
3542,48543,1
3543,48544,1
3544,48545,0
3545,48546,1
3546,48547,0
3547,48548,1
3548,48549,0
3549,48550,0
3550,48551,0
3551,48552,0
3552,48553,0
3553,48554,1
3554,48555,0
3555,48556,0
3556,48557,0
3557,48558,1
3558,48559,0
3559,48560,1
3560,48561,0
3561,48562,0
3562,48563,0
3563,48564,0
3564,48565,0
3565,48566,1
3566,48567,0
3567,48568,0
3568,48569,1
3569,48570,0
3570,48571,0
3571,48572,0
3572,48573,1
3573,48574,0
3574,48575,0
3575,48576,0
3576,48577,0
3577,48578,0
3578,48579,1
3579,48580,0
3580,48581,1
3581,48582,1
3582,48583,0
3583,48584,0
3584,48585,0
3585,48586,0
3586,48587,1
3587,48588,0
3588,48589,0
3589,48590,0
3590,48591,0
3591,48592,0
3592,48593,0
3593,48594,1
3594,48595,0
3595,48596,1
3596,48597,0
3597,48598,1
3598,48599,0
3599,48600,0
3600,48601,0
3601,48602,0
3602,48603,0
3603,48604,0
3604,48605,0
3605,48606,0
3606,48607,1
3607,48608,0
3608,48609,1
3609,48610,1
3610,48611,0
3611,48612,1
3612,48613,1
3613,48614,0
3614,48615,1
3615,48616,0
3616,48617,0
3617,48618,0
3618,48619,0
3619,48620,0
3620,48621,1
3621,48622,0
3622,48623,1
3623,48624,0
3624,48625,1
3625,48626,0
3626,48627,1
3627,48628,0
3628,48629,0
3629,48630,1
3630,48631,1
3631,48632,0
3632,48633,0
3633,48634,0
3634,48635,1
3635,48636,0
3636,48637,0
3637,48638,0
3638,48639,0
3639,48640,0
3640,48641,0
3641,48642,1
3642,48643,0
3643,48644,1
3644,48645,0
3645,48646,0
3646,48647,0
3647,48648,1
3648,48649,1
3649,48650,1
3650,48651,0
3651,48652,0
3652,48653,1
3653,48654,1
3654,48655,1
3655,48656,0
3656,48657,0
3657,48658,0
3658,48659,0
3659,48660,0
3660,48661,0
3661,48662,0
3662,48663,0
3663,48664,1
3664,48665,1
3665,48666,0
3666,48667,0
3667,48668,0
3668,48669,0
3669,48670,0
3670,48671,0
3671,48672,0
3672,48673,0
3673,48674,0
3674,48675,0
3675,48676,1
3676,48677,0
3677,48678,1
3678,48679,1
3679,48680,0
3680,48681,0
3681,48682,0
3682,48683,0
3683,48684,0
3684,48685,0
3685,48686,1
3686,48687,0
3687,48688,0
3688,48689,0
3689,48690,1
3690,48691,0
3691,48692,0
3692,48693,0
3693,48694,0
3694,48695,0
3695,48696,0
3696,48697,0
3697,48698,0
3698,48699,0
3699,48700,0
3700,48701,1
3701,48702,1
3702,48703,0
3703,48704,0
3704,48705,0
3705,48706,0
3706,48707,0
3707,48708,0
3708,48709,1
3709,48710,0
3710,48711,1
3711,48712,0
3712,48713,1
3713,48714,1
3714,48715,1
3715,48716,1
3716,48717,1
3717,48718,0
3718,48719,1
3719,48720,0
3720,48721,0
3721,48722,1
3722,48723,1
3723,48724,1
3724,48725,1
3725,48726,0
3726,48727,0
3727,48728,1
3728,48729,0
3729,48730,0
3730,48731,0
3731,48732,1
3732,48733,0
3733,48734,0
3734,48735,1
3735,48736,0
3736,48737,0
3737,48738,0
3738,48739,0
3739,48740,0
3740,48741,0
3741,48742,0
3742,48743,0
3743,48744,1
3744,48745,0
3745,48746,1
3746,48747,1
3747,48748,0
3748,48749,0
3749,48750,0
3750,48751,0
3751,48752,1
3752,48753,0
3753,48754,0
3754,48755,0
3755,48756,1
3756,48757,0
3757,48758,0
3758,48759,0
3759,48760,1
3760,48761,1
3761,48762,0
3762,48763,0
3763,48764,0
3764,48765,0
3765,48766,1
3766,48767,0
3767,48768,0
3768,48769,0
3769,48770,0
3770,48771,0
3771,48772,0
3772,48773,0
3773,48774,0
3774,48775,1
3775,48776,0
3776,48777,0
3777,48778,1
3778,48779,1
3779,48780,0
3780,48781,0
3781,48782,0
3782,48783,0
3783,48784,1
3784,48785,1
3785,48786,1
3786,48787,0
3787,48788,0
3788,48789,1
3789,48790,0
3790,48791,0
3791,48792,0
3792,48793,0
3793,48794,1
3794,48795,1
3795,48796,0
3796,48797,0
3797,48798,1
3798,48799,0
3799,48800,1
3800,48801,0
3801,48802,0
3802,48803,0
3803,48804,1
3804,48805,0
3805,48806,0
3806,48807,0
3807,48808,1
3808,48809,0
3809,48810,0
3810,48811,1
3811,48812,0
3812,48813,0
3813,48814,0
3814,48815,1
3815,48816,0
3816,48817,1
3817,48818,0
3818,48819,0
3819,48820,0
3820,48821,1
3821,48822,1
3822,48823,0
3823,48824,0
3824,48825,0
3825,48826,1
3826,48827,0
3827,48828,0
3828,48829,1
3829,48830,0
3830,48831,1
3831,48832,0
3832,48833,1
3833,48834,1
3834,48835,0
3835,48836,0
3836,48837,0
3837,48838,0
3838,48839,1
3839,48840,1
3840,48841,0
3841,48842,0
3842,48843,0
3843,48844,0
3844,48845,1
3845,48846,1
3846,48847,0
3847,48848,0
3848,48849,1
3849,48850,0
3850,48851,0
3851,48852,1
3852,48853,0
3853,48854,0
3854,48855,1
3855,48856,0
3856,48857,1
3857,48858,0
3858,48859,0
3859,48860,0
3860,48861,0
3861,48862,0
3862,48863,0
3863,48864,0
3864,48865,1
3865,48866,0
3866,48867,1
3867,48868,0
3868,48869,0
3869,48870,1
3870,48871,0
3871,48872,1
3872,48873,0
3873,48874,0
3874,48875,0
3875,48876,0
3876,48877,0
3877,48878,0
3878,48879,0
3879,48880,0
3880,48881,0
3881,48882,0
3882,48883,0
3883,48884,0
3884,48885,1
3885,48886,0
3886,48887,0
3887,48888,0
3888,48889,0
3889,48890,0
3890,48891,1
3891,48892,0
3892,48893,1
3893,48894,0
3894,48895,0
3895,48896,0
3896,48897,0
3897,48898,1
3898,48899,0
3899,48900,0
3900,48901,0
3901,48902,0
3902,48903,0
3903,48904,0
3904,48905,0
3905,48906,0
3906,48907,0
3907,48908,1
3908,48909,1
3909,48910,1
3910,48911,1
3911,48912,0
3912,48913,0
3913,48914,1
3914,48915,0
3915,48916,0
3916,48917,0
3917,48918,0
3918,48919,1
3919,48920,0
3920,48921,0
3921,48922,1
3922,48923,0
3923,48924,0
3924,48925,0
3925,48926,0
3926,48927,1
3927,48928,0
3928,48929,1
3929,48930,0
3930,48931,1
3931,48932,0
3932,48933,0
3933,48934,0
3934,48935,1
3935,48936,0
3936,48937,0
3937,48938,0
3938,48939,0
3939,48940,1
3940,48941,0
3941,48942,0
3942,48943,0
3943,48944,0
3944,48945,1
3945,48946,1
3946,48947,0
3947,48948,0
3948,48949,1
3949,48950,0
3950,48951,1
3951,48952,1
3952,48953,1
3953,48954,0
3954,48955,0
3955,48956,0
3956,48957,1
3957,48958,0
3958,48959,0
3959,48960,1
3960,48961,1
3961,48962,0
3962,48963,0
3963,48964,1
3964,48965,0
3965,48966,1
3966,48967,1
3967,48968,0
3968,48969,0
3969,48970,1
3970,48971,0
3971,48972,0
3972,48973,0
3973,48974,0
3974,48975,0
3975,48976,1
3976,48977,0
3977,48978,1
3978,48979,0
3979,48980,0
3980,48981,0
3981,48982,0
3982,48983,1
3983,48984,0
3984,48985,0
3985,48986,1
3986,48987,1
3987,48988,0
3988,48989,1
3989,48990,0
3990,48991,0
3991,48992,1
3992,48993,1
3993,48994,0
3994,48995,0
3995,48996,1
3996,48997,0
3997,48998,1
3998,48999,0
3999,49000,1
4000,49001,0
4001,49002,0
4002,49003,0
4003,49004,1
4004,49005,1
4005,49006,0
4006,49007,1
4007,49008,0
4008,49009,0
4009,49010,0
4010,49011,0
4011,49012,0
4012,49013,0
4013,49014,0
4014,49015,0
4015,49016,0
4016,49017,0
4017,49018,0
4018,49019,1
4019,49020,0
4020,49021,0
4021,49022,0
4022,49023,0
4023,49024,1
4024,49025,0
4025,49026,1
4026,49027,0
4027,49028,0
4028,49029,0
4029,49030,0
4030,49031,1
4031,49032,1
4032,49033,1
4033,49034,0
4034,49035,1
4035,49036,0
4036,49037,0
4037,49038,1
4038,49039,1
4039,49040,0
4040,49041,0
4041,49042,0
4042,49043,0
4043,49044,0
4044,49045,0
4045,49046,1
4046,49047,0
4047,49048,0
4048,49049,0
4049,49050,0
4050,49051,1
4051,49052,0
4052,49053,0
4053,49054,0
4054,49055,1
4055,49056,0
4056,49057,1
4057,49058,0
4058,49059,0
4059,49060,0
4060,49061,0
4061,49062,0
4062,49063,0
4063,49064,0
4064,49065,1
4065,49066,0
4066,49067,0
4067,49068,0
4068,49069,0
4069,49070,0
4070,49071,1
4071,49072,1
4072,49073,0
4073,49074,0
4074,49075,1
4075,49076,1
4076,49077,0
4077,49078,0
4078,49079,1
4079,49080,0
4080,49081,0
4081,49082,0
4082,49083,0
4083,49084,0
4084,49085,0
4085,49086,1
4086,49087,0
4087,49088,0
4088,49089,0
4089,49090,0
4090,49091,0
4091,49092,1
4092,49093,0
4093,49094,0
4094,49095,1
4095,49096,1
4096,49097,0
4097,49098,0
4098,49099,0
4099,49100,0
4100,49101,1
4101,49102,0
4102,49103,0
4103,49104,0
4104,49105,1
4105,49106,1
4106,49107,1
4107,49108,0
4108,49109,0
4109,49110,0
4110,49111,0
4111,49112,0
4112,49113,0
4113,49114,1
4114,49115,0
4115,49116,0
4116,49117,0
4117,49118,0
4118,49119,1
4119,49120,0
4120,49121,0
4121,49122,0
4122,49123,0
4123,49124,0
4124,49125,0
4125,49126,0
4126,49127,0
4127,49128,0
4128,49129,1
4129,49130,1
4130,49131,0
4131,49132,0
4132,49133,0
4133,49134,0
4134,49135,1
4135,49136,0
4136,49137,1
4137,49138,1
4138,49139,1
4139,49140,0
4140,49141,0
4141,49142,0
4142,49143,1
4143,49144,1
4144,49145,0
4145,49146,1
4146,49147,0
4147,49148,0
4148,49149,0
4149,49150,0
4150,49151,0
4151,49152,1
4152,49153,0
4153,49154,0
4154,49155,0
4155,49156,0
4156,49157,0
4157,49158,0
4158,49159,0
4159,49160,1
4160,49161,0
4161,49162,0
4162,49163,1
4163,49164,0
4164,49165,0
4165,49166,0
4166,49167,0
4167,49168,0
4168,49169,0
4169,49170,1
4170,49171,0
4171,49172,0
4172,49173,1
4173,49174,0
4174,49175,0
4175,49176,0
4176,49177,0
4177,49178,0
4178,49179,0
4179,49180,1
4180,49181,1
4181,49182,0
4182,49183,1
4183,49184,1
4184,49185,0
4185,49186,0
4186,49187,0
4187,49188,0
4188,49189,0
4189,49190,1
4190,49191,0
4191,49192,0
4192,49193,1
4193,49194,0
4194,49195,0
4195,49196,0
4196,49197,1
4197,49198,1
4198,49199,1
4199,49200,1
4200,49201,1
4201,49202,0
4202,49203,1
4203,49204,0
4204,49205,1
4205,49206,1
4206,49207,0
4207,49208,1
4208,49209,0
4209,49210,1
4210,49211,1
4211,49212,0
4212,49213,0
4213,49214,0
4214,49215,1
4215,49216,0
4216,49217,0
4217,49218,0
4218,49219,1
4219,49220,0
4220,49221,0
4221,49222,0
4222,49223,0
4223,49224,0
4224,49225,0
4225,49226,0
4226,49227,0
4227,49228,1
4228,49229,0
4229,49230,0
4230,49231,1
4231,49232,0
4232,49233,0
4233,49234,1
4234,49235,0
4235,49236,1
4236,49237,1
4237,49238,0
4238,49239,0
4239,49240,1
4240,49241,1
4241,49242,0
4242,49243,1
4243,49244,0
4244,49245,1
4245,49246,1
4246,49247,0
4247,49248,0
4248,49249,1
4249,49250,0
4250,49251,1
4251,49252,0
4252,49253,0
4253,49254,1
4254,49255,0
4255,49256,0
4256,49257,1
4257,49258,0
4258,49259,1
4259,49260,1
4260,49261,1
4261,49262,0
4262,49263,1
4263,49264,0
4264,49265,0
4265,49266,1
4266,49267,0
4267,49268,0
4268,49269,0
4269,49270,0
4270,49271,1
4271,49272,0
4272,49273,0
4273,49274,1
4274,49275,0
4275,49276,0
4276,49277,0
4277,49278,0
4278,49279,0
4279,49280,1
4280,49281,0
4281,49282,0
4282,49283,0
4283,49284,1
4284,49285,0
4285,49286,0
4286,49287,0
4287,49288,0
4288,49289,0
4289,49290,0
4290,49291,1
4291,49292,0
4292,49293,1
4293,49294,1
4294,49295,1
4295,49296,1
4296,49297,0
4297,49298,0
4298,49299,0
4299,49300,0
4300,49301,0
4301,49302,0
4302,49303,0
4303,49304,1
4304,49305,0
4305,49306,1
4306,49307,0
4307,49308,1
4308,49309,1
4309,49310,0
4310,49311,1
4311,49312,0
4312,49313,0
4313,49314,0
4314,49315,0
4315,49316,0
4316,49317,0
4317,49318,0
4318,49319,1
4319,49320,0
4320,49321,0
4321,49322,0
4322,49323,1
4323,49324,0
4324,49325,1
4325,49326,0
4326,49327,0
4327,49328,1
4328,49329,0
4329,49330,0
4330,49331,0
4331,49332,0
4332,49333,1
4333,49334,0
4334,49335,0
4335,49336,0
4336,49337,0
4337,49338,1
4338,49339,0
4339,49340,1
4340,49341,0
4341,49342,1
4342,49343,1
4343,49344,0
4344,49345,0
4345,49346,0
4346,49347,0
4347,49348,0
4348,49349,1
4349,49350,0
4350,49351,1
4351,49352,0
4352,49353,0
4353,49354,1
4354,49355,0
4355,49356,0
4356,49357,0
4357,49358,0
4358,49359,1
4359,49360,0
4360,49361,1
4361,49362,0
4362,49363,0
4363,49364,0
4364,49365,1
4365,49366,0
4366,49367,0
4367,49368,0
4368,49369,1
4369,49370,0
4370,49371,0
4371,49372,0
4372,49373,0
4373,49374,0
4374,49375,0
4375,49376,1
4376,49377,0
4377,49378,1
4378,49379,1
4379,49380,0
4380,49381,0
4381,49382,0
4382,49383,1
4383,49384,0
4384,49385,0
4385,49386,0
4386,49387,0
4387,49388,1
4388,49389,0
4389,49390,0
4390,49391,1
4391,49392,0
4392,49393,0
4393,49394,1
4394,49395,0
4395,49396,1
4396,49397,0
4397,49398,0
4398,49399,1
4399,49400,0
4400,49401,0
4401,49402,1
4402,49403,0
4403,49404,1
4404,49405,1
4405,49406,0
4406,49407,1
4407,49408,0
4408,49409,0
4409,49410,0
4410,49411,0
4411,49412,0
4412,49413,1
4413,49414,0
4414,49415,0
4415,49416,1
4416,49417,0
4417,49418,0
4418,49419,0
4419,49420,0
4420,49421,0
4421,49422,0
4422,49423,0
4423,49424,1
4424,49425,0
4425,49426,0
4426,49427,0
4427,49428,0
4428,49429,0
4429,49430,1
4430,49431,0
4431,49432,0
4432,49433,0
4433,49434,1
4434,49435,0
4435,49436,0
4436,49437,0
4437,49438,1
4438,49439,1
4439,49440,0
4440,49441,0
4441,49442,0
4442,49443,0
4443,49444,1
4444,49445,0
4445,49446,1
4446,49447,1
4447,49448,0
4448,49449,0
4449,49450,0
4450,49451,0
4451,49452,0
4452,49453,0
4453,49454,0
4454,49455,0
4455,49456,0
4456,49457,0
4457,49458,0
4458,49459,0
4459,49460,1
4460,49461,0
4461,49462,1
4462,49463,0
4463,49464,1
4464,49465,1
4465,49466,0
4466,49467,1
4467,49468,0
4468,49469,0
4469,49470,1
4470,49471,0
4471,49472,1
4472,49473,0
4473,49474,0
4474,49475,1
4475,49476,0
4476,49477,0
4477,49478,1
4478,49479,0
4479,49480,0
4480,49481,1
4481,49482,0
4482,49483,0
4483,49484,0
4484,49485,0
4485,49486,0
4486,49487,0
4487,49488,0
4488,49489,0
4489,49490,0
4490,49491,0
4491,49492,1
4492,49493,0
4493,49494,1
4494,49495,0
4495,49496,0
4496,49497,0
4497,49498,0
4498,49499,0
4499,49500,0
4500,49501,0
4501,49502,1
4502,49503,0
4503,49504,0
4504,49505,0
4505,49506,0
4506,49507,1
4507,49508,1
4508,49509,1
4509,49510,1
4510,49511,0
4511,49512,1
4512,49513,0
4513,49514,0
4514,49515,1
4515,49516,0
4516,49517,0
4517,49518,0
4518,49519,0
4519,49520,1
4520,49521,0
4521,49522,0
4522,49523,0
4523,49524,1
4524,49525,0
4525,49526,1
4526,49527,0
4527,49528,1
4528,49529,0
4529,49530,1
4530,49531,0
4531,49532,0
4532,49533,1
4533,49534,0
4534,49535,0
4535,49536,0
4536,49537,0
4537,49538,0
4538,49539,1
4539,49540,0
4540,49541,1
4541,49542,0
4542,49543,0
4543,49544,1
4544,49545,1
4545,49546,0
4546,49547,0
4547,49548,1
4548,49549,0
4549,49550,0
4550,49551,1
4551,49552,1
4552,49553,0
4553,49554,1
4554,49555,1
4555,49556,1
4556,49557,1
4557,49558,0
4558,49559,1
4559,49560,0
4560,49561,0
4561,49562,0
4562,49563,0
4563,49564,0
4564,49565,1
4565,49566,0
4566,49567,0
4567,49568,0
4568,49569,0
4569,49570,0
4570,49571,1
4571,49572,0
4572,49573,1
4573,49574,0
4574,49575,1
4575,49576,0
4576,49577,1
4577,49578,0
4578,49579,0
4579,49580,1
4580,49581,1
4581,49582,0
4582,49583,1
4583,49584,1
4584,49585,0
4585,49586,0
4586,49587,0
4587,49588,1
4588,49589,0
4589,49590,1
4590,49591,0
4591,49592,1
4592,49593,0
4593,49594,0
4594,49595,1
4595,49596,0
4596,49597,0
4597,49598,0
4598,49599,0
4599,49600,0
4600,49601,0
4601,49602,0
4602,49603,0
4603,49604,1
4604,49605,1
4605,49606,0
4606,49607,0
4607,49608,1
4608,49609,1
4609,49610,0
4610,49611,0
4611,49612,0
4612,49613,0
4613,49614,0
4614,49615,0
4615,49616,0
4616,49617,0
4617,49618,1
4618,49619,1
4619,49620,1
4620,49621,0
4621,49622,0
4622,49623,1
4623,49624,0
4624,49625,0
4625,49626,0
4626,49627,1
4627,49628,0
4628,49629,1
4629,49630,0
4630,49631,0
4631,49632,0
4632,49633,0
4633,49634,0
4634,49635,0
4635,49636,0
4636,49637,0
4637,49638,0
4638,49639,1
4639,49640,1
4640,49641,0
4641,49642,1
4642,49643,1
4643,49644,1
4644,49645,0
4645,49646,1
4646,49647,0
4647,49648,0
4648,49649,0
4649,49650,1
4650,49651,0
4651,49652,1
4652,49653,1
4653,49654,0
4654,49655,0
4655,49656,0
4656,49657,0
4657,49658,1
4658,49659,0
4659,49660,0
4660,49661,0
4661,49662,0
4662,49663,1
4663,49664,0
4664,49665,0
4665,49666,0
4666,49667,0
4667,49668,0
4668,49669,0
4669,49670,0
4670,49671,0
4671,49672,0
4672,49673,0
4673,49674,0
4674,49675,0
4675,49676,1
4676,49677,1
4677,49678,0
4678,49679,1
4679,49680,1
4680,49681,0
4681,49682,0
4682,49683,0
4683,49684,0
4684,49685,0
4685,49686,0
4686,49687,0
4687,49688,0
4688,49689,0
4689,49690,0
4690,49691,1
4691,49692,0
4692,49693,1
4693,49694,0
4694,49695,1
4695,49696,0
4696,49697,0
4697,49698,1
4698,49699,1
4699,49700,0
4700,49701,0
4701,49702,0
4702,49703,1
4703,49704,0
4704,49705,0
4705,49706,1
4706,49707,1
4707,49708,0
4708,49709,0
4709,49710,1
4710,49711,1
4711,49712,1
4712,49713,1
4713,49714,1
4714,49715,1
4715,49716,0
4716,49717,0
4717,49718,0
4718,49719,0
4719,49720,0
4720,49721,1
4721,49722,1
4722,49723,1
4723,49724,1
4724,49725,0
4725,49726,0
4726,49727,0
4727,49728,0
4728,49729,0
4729,49730,0
4730,49731,0
4731,49732,0
4732,49733,0
4733,49734,1
4734,49735,1
4735,49736,0
4736,49737,1
4737,49738,0
4738,49739,0
4739,49740,1
4740,49741,1
4741,49742,1
4742,49743,0
4743,49744,1
4744,49745,0
4745,49746,0
4746,49747,1
4747,49748,0
4748,49749,0
4749,49750,0
4750,49751,0
4751,49752,0
4752,49753,0
4753,49754,1
4754,49755,0
4755,49756,0
4756,49757,0
4757,49758,1
4758,49759,0
4759,49760,0
4760,49761,1
4761,49762,0
4762,49763,0
4763,49764,0
4764,49765,1
4765,49766,0
4766,49767,0
4767,49768,0
4768,49769,0
4769,49770,0
4770,49771,0
4771,49772,0
4772,49773,0
4773,49774,1
4774,49775,0
4775,49776,0
4776,49777,0
4777,49778,0
4778,49779,0
4779,49780,0
4780,49781,0
4781,49782,0
4782,49783,0
4783,49784,0
4784,49785,1
4785,49786,0
4786,49787,0
4787,49788,1
4788,49789,0
4789,49790,1
4790,49791,0
4791,49792,0
4792,49793,0
4793,49794,0
4794,49795,0
4795,49796,0
4796,49797,1
4797,49798,0
4798,49799,0
4799,49800,0
4800,49801,0
4801,49802,0
4802,49803,0
4803,49804,0
4804,49805,0
4805,49806,0
4806,49807,0
4807,49808,1
4808,49809,0
4809,49810,0
4810,49811,0
4811,49812,0
4812,49813,0
4813,49814,1
4814,49815,1
4815,49816,0
4816,49817,0
4817,49818,0
4818,49819,0
4819,49820,0
4820,49821,0
4821,49822,1
4822,49823,0
4823,49824,0
4824,49825,0
4825,49826,0
4826,49827,0
4827,49828,0
4828,49829,1
4829,49830,1
4830,49831,0
4831,49832,0
4832,49833,1
4833,49834,0
4834,49835,1
4835,49836,0
4836,49837,0
4837,49838,1
4838,49839,0
4839,49840,1
4840,49841,1
4841,49842,1
4842,49843,1
4843,49844,1
4844,49845,0
4845,49846,1
4846,49847,0
4847,49848,0
4848,49849,1
4849,49850,0
4850,49851,0
4851,49852,0
4852,49853,1
4853,49854,1
4854,49855,0
4855,49856,0
4856,49857,0
4857,49858,0
4858,49859,0
4859,49860,0
4860,49861,0
4861,49862,0
4862,49863,0
4863,49864,0
4864,49865,0
4865,49866,1
4866,49867,0
4867,49868,1
4868,49869,0
4869,49870,1
4870,49871,0
4871,49872,0
4872,49873,0
4873,49874,1
4874,49875,0
4875,49876,0
4876,49877,1
4877,49878,0
4878,49879,1
4879,49880,1
4880,49881,1
4881,49882,1
4882,49883,0
4883,49884,0
4884,49885,0
4885,49886,0
4886,49887,1
4887,49888,0
4888,49889,0
4889,49890,0
4890,49891,0
4891,49892,0
4892,49893,0
4893,49894,0
4894,49895,1
4895,49896,1
4896,49897,0
4897,49898,1
4898,49899,1
4899,49900,1
4900,49901,1
4901,49902,1
4902,49903,1
4903,49904,0
4904,49905,1
4905,49906,0
4906,49907,0
4907,49908,0
4908,49909,0
4909,49910,0
4910,49911,1
4911,49912,0
4912,49913,0
4913,49914,1
4914,49915,1
4915,49916,1
4916,49917,0
4917,49918,0
4918,49919,0
4919,49920,1
4920,49921,0
4921,49922,1
4922,49923,0
4923,49924,1
4924,49925,0
4925,49926,0
4926,49927,0
4927,49928,1
4928,49929,0
4929,49930,1
4930,49931,0
4931,49932,0
4932,49933,1
4933,49934,1
4934,49935,1
4935,49936,1
4936,49937,1
4937,49938,0
4938,49939,1
4939,49940,1
4940,49941,0
4941,49942,1
4942,49943,0
4943,49944,0
4944,49945,1
4945,49946,0
4946,49947,0
4947,49948,0
4948,49949,0
4949,49950,0
4950,49951,1
4951,49952,0
4952,49953,0
4953,49954,0
4954,49955,0
4955,49956,0
4956,49957,0
4957,49958,0
4958,49959,1
4959,49960,0
4960,49961,0
4961,49962,1
4962,49963,1
4963,49964,0
4964,49965,0
4965,49966,1
4966,49967,0
4967,49968,0
4968,49969,0
4969,49970,0
4970,49971,1
4971,49972,0
4972,49973,0
4973,49974,0
4974,49975,0
4975,49976,0
4976,49977,0
4977,49978,1
4978,49979,0
4979,49980,0
4980,49981,1
4981,49982,1
4982,49983,1
4983,49984,1
4984,49985,0
4985,49986,0
4986,49987,0
4987,49988,0
4988,49989,1
4989,49990,0
4990,49991,0
4991,49992,0
4992,49993,0
4993,49994,0
4994,49995,1
4995,49996,0
4996,49997,0
4997,49998,0
4998,49999,1
4999,50000,1
5000,50001,1
5001,50002,0
5002,50003,0
5003,50004,1
5004,50005,1
5005,50006,0
5006,50007,0
5007,50008,0
5008,50009,1
5009,50010,0
5010,50011,1
5011,50012,0
5012,50013,1
5013,50014,0
5014,50015,0
5015,50016,0
5016,50017,0
5017,50018,0
5018,50019,0
5019,50020,0
5020,50021,1
5021,50022,0
5022,50023,0
5023,50024,0
5024,50025,0
5025,50026,0
5026,50027,0
5027,50028,0
5028,50029,0
5029,50030,0
5030,50031,0
5031,50032,1
5032,50033,0
5033,50034,0
5034,50035,0
5035,50036,0
5036,50037,0
5037,50038,0
5038,50039,0
5039,50040,0
5040,50041,1
5041,50042,0
5042,50043,0
5043,50044,1
5044,50045,1
5045,50046,1
5046,50047,0
5047,50048,0
5048,50049,0
5049,50050,0
5050,50051,0
5051,50052,1
5052,50053,0
5053,50054,0
5054,50055,0
5055,50056,0
5056,50057,0
5057,50058,0
5058,50059,1
5059,50060,1
5060,50061,0
5061,50062,1
5062,50063,0
5063,50064,0
5064,50065,0
5065,50066,1
5066,50067,0
5067,50068,1
5068,50069,0
5069,50070,0
5070,50071,0
5071,50072,0
5072,50073,1
5073,50074,0
5074,50075,1
5075,50076,1
5076,50077,0
5077,50078,1
5078,50079,0
5079,50080,1
5080,50081,0
5081,50082,0
5082,50083,0
5083,50084,1
5084,50085,0
5085,50086,0
5086,50087,1
5087,50088,1
5088,50089,0
5089,50090,1
5090,50091,0
5091,50092,0
5092,50093,0
5093,50094,0
5094,50095,0
5095,50096,0
5096,50097,0
5097,50098,0
5098,50099,1
5099,50100,0
5100,50101,0
5101,50102,1
5102,50103,1
5103,50104,0
5104,50105,0
5105,50106,0
5106,50107,0
5107,50108,0
5108,50109,0
5109,50110,0
5110,50111,0
5111,50112,0
5112,50113,0
5113,50114,1
5114,50115,0
5115,50116,0
5116,50117,0
5117,50118,1
5118,50119,0
